annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur_brute,valeur,statut_cellule,couleur_cellule,fichier_source,feuille_source,ligne_source,colonne_source,valeur_est_addition,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local,raison_anomalie_bloquante,raison_validation_metier
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,19,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,129,23,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,20,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,129,24,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,21,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,129,25,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,22,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,129,26,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,8,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,12,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,9,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,13,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,10,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,14,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,11,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,15,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,12,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,16,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,13,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,17,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,14,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,18,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,15,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,19,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,16,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,20,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,17,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,21,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,18,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,22,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,19,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,23,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,20,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,24,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,21,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,25,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.04,15.0,22,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,130,26,False,MOC,MOC-JKA-1,1,JKA,04,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,36,polypes,10,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,40,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,38,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,42,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,39,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,43,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,40,polypes,10,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,44,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,41,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,45,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,42,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,46,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,43,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,47,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,44,polypes,10,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,48,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,45,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,131,49,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,46,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,131,50,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,47,polypes,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,131,51,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,48,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,52,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,49,polypes,10,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,53,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,50,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,54,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,51,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,55,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,MOC-JKA-1.05,15.0,52,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,131,56,False,MOC,MOC-JKA-1,1,JKA,05,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,36,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,40,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,38,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,42,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,39,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,43,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,40,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,44,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,41,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,45,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,42,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,46,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,43,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,47,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,44,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,48,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,45,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,49,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,46,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,50,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,47,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,51,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,48,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,52,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,49,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,53,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,50,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,54,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,51,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,55,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Melicertum octocostatum,5,15.0,52,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,132,56,False,5,5,,,,code_boite_non_standard;,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,8,polypes,3,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,12,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,9,polypes,3,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,13,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,10,polypes,5,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,14,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,11,polypes,5,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,15,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,12,polypes,5,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,16,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,13,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,17,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,14,polypes,5,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,18,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,15,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,19,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,16,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,20,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,17,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,21,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,18,polypes,5,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,22,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,19,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,23,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,20,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,24,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,21,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,25,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,22,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,26,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,23,polypes,5,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,27,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,24,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,145,28,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,25,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,145,29,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,26,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,145,30,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,27,polypes,10,10,standard,,Suivi_2024.xlsx,Hydrozoa,145,31,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,28,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,145,32,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,29,polypes,10.0,10,standard,,Suivi_2024.xlsx,Hydrozoa,145,33,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,32,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,36,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,33,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,37,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,34,polypes,3.0,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,38,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,35,polypes,3.0,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,39,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,36,polypes,3,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,40,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,38,polypes,5.0,5,standard,,Suivi_2024.xlsx,Hydrozoa,145,42,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,39,polypes,3.0,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,43,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,40,polypes,3,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,44,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,41,polypes,3.0,3,standard,,Suivi_2024.xlsx,Hydrozoa,145,45,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,42,polypes,2.0,2,standard,,Suivi_2024.xlsx,Hydrozoa,145,46,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,43,polypes,2.0,2,standard,,Suivi_2024.xlsx,Hydrozoa,145,47,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,44,polypes,2,2,standard,,Suivi_2024.xlsx,Hydrozoa,145,48,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,45,polypes,2.0,2,standard,,Suivi_2024.xlsx,Hydrozoa,145,49,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,46,polypes,2.0,2,standard,,Suivi_2024.xlsx,Hydrozoa,145,50,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,47,polypes,2.0,2,standard,,Suivi_2024.xlsx,Hydrozoa,145,51,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,8,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,12,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,9,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,13,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,10,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,14,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,11,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,15,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,12,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,16,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,13,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,17,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,14,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,18,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,15,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,19,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,16,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,20,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,17,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,21,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,18,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,22,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,19,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,23,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,20,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,24,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,21,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,25,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,22,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,26,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,23,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,27,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,24,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,28,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,25,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,29,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,26,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,30,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,27,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,31,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,28,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,32,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,29,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,33,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,32,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,36,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,33,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,37,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,34,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,38,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,35,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,39,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,36,ephyrules,0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,40,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
2024,Hydrozoa,Obelia sp.,OSP-JKA-1.01,15.0,38,ephyrules,0.0,0,standard,,Suivi_2024.xlsx,Hydrozoa,146,42,False,OSP,OSP-JKA-1,1,JKA,01,,nom_scientifique_plusieurs_codes;
